expend,area,region
184.33,Rural,5
62.73,Rural,5
119.13,Rural,5
76.61,Rural,5
97.46,Rural,5
132.09,Rural,5
99.86,Rural,5
79.97,Rural,5
88.6,Rural,5
161.03,Rural,5
916.19,Rural,5
71.58,Rural,5
123.74,Rural,5
71.96,Rural,5
155.26,Rural,5
237.95,Rural,5
146.79,Rural,5
62.22,Rural,5
152.44,Rural,5
183.42,Rural,5
37.81,Rural,5
72.08,Rural,5
78.69,Rural,5
78.32,Rural,5
111.89,Rural,5
107.64,Rural,5
99.29,Rural,5
287.67,Rural,5
191.6,Rural,5
92.02,Rural,5
89.77,Rural,5
73.55,Rural,5
58.68,Rural,5
90.33,Rural,5
131.41,Rural,5
92.87,Rural,5
106.55,Rural,5
173.68,Rural,5
258.55,Rural,5
77.36,Rural,5
123.24,Rural,5
127.46,Rural,5
162.81,Rural,5
79.38,Rural,5
61.34,Rural,5
83.82,Rural,5
241.34,Rural,5
54.35,Rural,5
131.13,Rural,5
200.78,Rural,5
111.4,Rural,5
292.41,Rural,5
200.26,Rural,5
90.08,Rural,5
132.78,Rural,5
181.1,Rural,5
65.45,Rural,5
88.28,Rural,5
131.02,Rural,5
210.87,Rural,5
111.3,Rural,5
61.3,Rural,5
138.37,Rural,5
129.92,Rural,5
152.53,Rural,5
126.33,Rural,5
156.19,Rural,5
91.12,Rural,5
622.45,Rural,5
84.86,Rural,5
150.61,Rural,5
87.13,Rural,5
161.55,Rural,5
64.33,Rural,5
219.23,Rural,5
95.03,Rural,5
149.01,Rural,5
101.07,Rural,5
65.74,Rural,5
64.52,Rural,5
97.51,Rural,5
123.02,Rural,5
285.94,Rural,5
343.7,Rural,5
123.89,Rural,5
102.27,Rural,5
223.42,Rural,5
56.19,Rural,5
109.03,Rural,5
131.02,Rural,5
68.83,Rural,5
62.47,Rural,5
38.15,Rural,5
86.75,Rural,5
204.64,Rural,5
33.53,Rural,5
123.35,Rural,5
83.2,Rural,5
117.77,Rural,5
119.23,Rural,5
62.13,Rural,5
115.99,Rural,5
173.22,Rural,5
219.25,Rural,5
112.04,Rural,5
73.65,Rural,5
113.03,Rural,5
59.32,Rural,5
85.94,Rural,5
109.39,Rural,5
284.16,Rural,5
126.49,Rural,5
183.4,Rural,5
88.75,Rural,5
139.83,Rural,5
139.75,Rural,5
121.17,Rural,5
98.17,Rural,5
124.5,Rural,5
290.36,Rural,5
60.75,Rural,5
94.48,Rural,5
78.71,Rural,5
50.22,Rural,5
101.29,Rural,5
67.16,Rural,5
114.02,Rural,5
142.39,Rural,5
123.95,Rural,5
150.72,Rural,5
113.13,Rural,5
91.57,Rural,5
54.2,Rural,5
141.11,Rural,5
168.66,Rural,5
145.28,Rural,5
129.73,Rural,5
94.32,Rural,5
141.78,Rural,5
152.57,Rural,5
82.7,Rural,5
69.57,Rural,5
56.75,Rural,5
105.11,Rural,5
179.6,Rural,5
92.74,Rural,5
181.76,Rural,5
60.5,Rural,5
50.89,Rural,5
125.79,Rural,5
227.63,Rural,5
121.48,Rural,5
115.72,Rural,5
111.5,Rural,5
136.86,Rural,5
254.08,Rural,5
124.52,Rural,5
88.42,Rural,5
121.07,Rural,5
231.02,Rural,5
92.78,Rural,5
62.68,Rural,5
111.28,Rural,5
65.11,Rural,5
92.63,Rural,5
68.03,Rural,5
167.28,Rural,5
117.1,Rural,5
95.28,Rural,5
77.35,Rural,5
111.36,Rural,5
63.98,Rural,5
113.82,Rural,5
143.77,Rural,5
151.16,Rural,5
71.67,Rural,5
62.66,Rural,5
122.01,Rural,5
80.14,Rural,5
105.09,Rural,5
119.57,Rural,5
79.5,Rural,5
95.18,Rural,5
76.02,Rural,5
66.65,Rural,5
49.78,Rural,5
117.42,Rural,5
46.73,Rural,5
92.53,Rural,5
195.35,Rural,5
57.96,Rural,5
138.03,Rural,5
127.64,Rural,5
124.69,Rural,5
90.62,Rural,5
156.9,Rural,5
55.77,Rural,5
105.14,Rural,5
91.78,Rural,5
68.75,Rural,5
106.84,Rural,5
128.63,Rural,5
79.47,Rural,5
102.3,Rural,5
91.56,Rural,5
101.1,Rural,5
91.42,Rural,5
67.49,Rural,5
176.46,Rural,5
151.14,Rural,5
113.45,Rural,5
94.77,Rural,5
203.24,Rural,5
47.21,Rural,5
133.05,Rural,5
121.13,Rural,5
95.34,Rural,5
140.36,Rural,5
68.87,Rural,5
71.01,Rural,5
75.74,Rural,5
145.24,Rural,5
89.53,Rural,5
79.19,Rural,5
122.82,Rural,5
75.33,Rural,5
70.68,Rural,5
82.21,Rural,5
107.75,Rural,5
50.38,Rural,5
90.14,Rural,5
89.04,Rural,5
81.57,Rural,5
87.27,Rural,5
123.12,Rural,5
135.26,Rural,5
209.83,Rural,5
93.59,Rural,5
78.73,Rural,5
54.21,Rural,5
56.03,Rural,5
62.48,Rural,5
118.92,Rural,5
104.61,Rural,5
177.21,Rural,5
190.82,Rural,5
193.98,Rural,5
129.61,Rural,5
243.93,Rural,5
258.9,Rural,5
110.93,Rural,5
74.66,Rural,5
92.89,Rural,5
91.19,Rural,5
88.02,Rural,5
274.86,Rural,5
142.1,Rural,5
85.97,Rural,5
61.33,Rural,5
99.81,Rural,5
60.7,Rural,5
75.87,Rural,5
67.75,Rural,5
94.54,Rural,5
213.98,Rural,5
115.57,Rural,5
75.46,Rural,5
110.49,Rural,5
137.39,Rural,5
111.67,Rural,5
89.49,Rural,5
150.66,Rural,5
177.85,Rural,5
73.98,Rural,5
80.62,Rural,5
574.52,Rural,5
232.4,Rural,5
75.79,Rural,5
109.26,Rural,5
169.97,Rural,5
321.93,Rural,5
337.42,Rural,5
102.73,Rural,5
219.96,Rural,5
153.91,Rural,5
106.08,Rural,5
111.61,Rural,5
99.06,Rural,5
186.63,Rural,5
198.21,Rural,5
326.89,Rural,5
121.16,Rural,5
106.07,Rural,5
254.04,Rural,5
124.6,Rural,5
120.15,Rural,5
124.98,Rural,5
80.61,Rural,5
147.48,Rural,5
115.18,Rural,5
109.81,Rural,5
107.65,Rural,5
78.73,Rural,5
50.89,Rural,5
138.83,Rural,5
84.27,Rural,5
131.31,Rural,5
91.29,Rural,5
208.06,Rural,5
141.72,Rural,5
116.55,Rural,5
78.39,Rural,5
107.88,Rural,5
113.69,Rural,5
50.87,Rural,5
110.38,Rural,5
94.99,Rural,5
56.13,Rural,5
83.84,Rural,5
126.33,Rural,5
93.91,Rural,5
58.49,Rural,5
153.87,Rural,5
301.48,Rural,5
98.82,Rural,5
146.7,Rural,5
71.64,Rural,5
200.63,Rural,5
108.95,Rural,5
130.82,Rural,5
166.07,Rural,5
121.89,Rural,5
74.61,Rural,5
81.6,Rural,5
111.63,Rural,5
109.01,Rural,5
170.07,Rural,5
117.33,Rural,5
133.8,Rural,5
108.24,Rural,5
72.73,Rural,5
121.22,Rural,5
107.61,Rural,5
172.08,Rural,5
96.08,Rural,5
107.98,Rural,5
114.91,Rural,5
103.12,Rural,5
35.77,Rural,5
128.31,Rural,5
145.19,Rural,5
67.89,Rural,5
167.73,Rural,5
87.66,Rural,5
80.73,Rural,5
93.41,Rural,5
225.73,Rural,5
117.51,Rural,5
62.81,Rural,5
58.73,Rural,5
87.16,Rural,5
94.41,Rural,5
111.94,Rural,5
91.41,Rural,5
79.71,Rural,5
105.19,Rural,5
85.12,Rural,5
116.87,Rural,5
91.99,Rural,5
93.65,Rural,5
80.14,Rural,5
447.62,Rural,5
128.5,Rural,5
88.53,Rural,5
72.22,Rural,5
119.47,Rural,5
259.65,Rural,5
52.16,Rural,5
83.83,Rural,5
46.8,Rural,5
74.53,Rural,5
227.44,Rural,5
91.16,Rural,5
78.65,Rural,5
163.33,Rural,5
79.93,Rural,5
96.67,Rural,5
274.93,Rural,5
123.08,Rural,5
109.84,Rural,5
180.72,Rural,5
86.48,Rural,5
286.47,Rural,5
62.29,Rural,5
191.72,Rural,5
88.21,Rural,5
223.84,Rural,5
261.91,Rural,5
94.85,Rural,5
107.64,Rural,5
77.65,Rural,5
72.7,Rural,5
177.74,Rural,5
61.89,Rural,5
168.41,Rural,5
67.93,Rural,5
71.01,Rural,5
192.53,Rural,5
105.85,Rural,5
142.35,Rural,5
112.41,Rural,5
80.14,Rural,5
72.17,Rural,5
132.05,Rural,5
156.41,Rural,5
90.33,Rural,5
64.23,Rural,5
88.97,Rural,5
196.03,Rural,5
234.74,Rural,5
75.07,Rural,5
106.24,Rural,5
77.43,Rural,5
87.09,Rural,5
183.89,Rural,5
168.08,Rural,5
183.62,Rural,5
224,Rural,5
50.3,Rural,5
209.49,Rural,5
107.41,Rural,5
73.61,Rural,5
147.92,Rural,5
104.96,Rural,5
126.91,Rural,5
85.02,Rural,5
274.05,Rural,5
87.65,Rural,5
72,Rural,5
100.44,Rural,5
140.62,Rural,5
91.09,Rural,5
116.54,Rural,5
77.92,Rural,5
55.21,Rural,5
116.12,Rural,5
87.59,Rural,5
78.71,Rural,5
82.59,Rural,5
204.78,Rural,5
75.9,Rural,5
97.32,Rural,5
68.12,Rural,5
109.31,Rural,5
82.97,Rural,5
168.53,Rural,5
125.11,Rural,5
37.37,Rural,5
59.71,Rural,5
118.41,Rural,5
131.7,Rural,5
83.08,Rural,5
110.31,Rural,5
90.47,Rural,5
71.09,Rural,5
137.13,Rural,5
103.76,Rural,5
169.31,Rural,5
91.9,Rural,5
105.7,Rural,5
169.47,Rural,5
95.96,Rural,5
73.97,Rural,5
96.21,Rural,5
88.64,Rural,5
91.48,Rural,5
71.83,Rural,5
200.45,Rural,5
230.76,Rural,5
72.18,Rural,5
55.42,Rural,5
62.05,Rural,5
74.82,Rural,5
80.62,Rural,5
180.66,Rural,5
78.93,Rural,5
105.65,Rural,5
318.69,Rural,5
86.62,Rural,5
305.05,Rural,5
65.32,Rural,5
154.56,Rural,5
129.99,Rural,5
91.53,Rural,5
109.1,Rural,5
193.13,Rural,5
109.38,Rural,5
128.39,Rural,5
141.1,Rural,5
98.24,Rural,5
139.84,Rural,5
146.32,Rural,5
124.6,Rural,5
54.55,Rural,5
99.44,Rural,5
175.27,Rural,5
148.48,Rural,5
106.86,Rural,5
84.4,Rural,5
93.38,Rural,5
89.34,Rural,5
171.58,Rural,5
109.35,Rural,5
150.45,Rural,5
132.66,Rural,5
147.69,Rural,5
84.48,Rural,5
117.93,Rural,5
126.6,Rural,5
74.61,Rural,5
69.25,Rural,5
146.64,Rural,5
176.91,Rural,5
123.75,Rural,5
81.07,Rural,5
114.56,Rural,5
68.86,Rural,5
57.37,Rural,5
102.18,Rural,5
193.53,Rural,5
108.29,Rural,5
61.15,Rural,5
108.02,Rural,5
74.11,Rural,5
92.7,Rural,5
73.75,Rural,5
105.68,Rural,5
119.37,Rural,5
152.11,Rural,5
93.71,Rural,5
72.43,Rural,5
66.61,Rural,5
114.17,Rural,5
90.95,Rural,5
108.07,Rural,5
141.56,Rural,5
76.79,Rural,5
111.21,Rural,5
66.76,Rural,5
80.8,Rural,5
113.54,Rural,5
93.95,Rural,5
169.06,Rural,5
126.34,Rural,5
72.46,Rural,5
85.39,Rural,5
259.87,Rural,5
203.9,Rural,5
56.4,Rural,5
130.57,Rural,5
104.45,Rural,5
157.64,Rural,5
97.45,Rural,5
160.61,Rural,5
96.43,Rural,5
43.29,Rural,5
95.09,Rural,5
148.44,Rural,5
92.57,Rural,5
107.31,Rural,5
140.25,Rural,5
214.28,Rural,5
97.1,Rural,5
49.17,Rural,5
248.78,Rural,5
115.12,Rural,5
103.64,Rural,5
80.99,Rural,5
122.66,Rural,5
69.1,Rural,5
67.04,Rural,5
243.63,Rural,5
49.76,Rural,5
85.38,Rural,5
85.82,Rural,5
62.78,Rural,5
93.53,Rural,5
75.07,Rural,5
87.33,Rural,5
155.46,Rural,5
207.46,Rural,5
54.83,Rural,5
160.92,Rural,5
104.94,Rural,5
150.4,Rural,5
129.32,Rural,5
103.81,Rural,5
107.87,Rural,5
126.64,Rural,5
77.09,Rural,5
237.81,Rural,5
220.22,Rural,5
101.9,Rural,5
157.29,Rural,5
42.78,Rural,5
108.93,Rural,5
190.22,Rural,5
111.29,Rural,5
80.36,Rural,5
231.66,Rural,5
117.68,Rural,5
104.52,Rural,5
104.88,Rural,5
111.08,Rural,5
90.08,Rural,5
78.35,Rural,5
117.44,Rural,5
77.25,Rural,5
79.7,Rural,5
38.16,Rural,5
122.11,Rural,5
64.53,Rural,5
63.09,Rural,5
127.28,Rural,5
67.53,Rural,5
118.68,Rural,5
274.01,Rural,5
130.54,Rural,5
165.63,Rural,5
220.03,Rural,5
104.37,Rural,5
66.25,Rural,5
109.39,Rural,5
292.07,Rural,5
129.65,Rural,5
343.65,Rural,5
91.82,Rural,5
228.71,Rural,5
165.11,Rural,5
122.12,Rural,5
104.57,Rural,5
125.15,Rural,5
106.82,Rural,5
54.38,Rural,5
94.2,Rural,5
117.85,Rural,5
154.36,Rural,5
106.04,Rural,5
109.62,Rural,5
115.96,Rural,5
105.43,Rural,5
161.33,Rural,5
84.56,Rural,5
80.22,Rural,5
72.9,Rural,5
322.6,Rural,5
128.65,Rural,5
144.38,Rural,5
215.41,Rural,5
81.38,Rural,5
160.59,Rural,5
92.8,Rural,5
159.63,Rural,5
149.42,Rural,5
157.67,Rural,5
126.56,Rural,5
68.72,Rural,5
198.59,Rural,5
124.58,Rural,5
128.89,Rural,5
77.23,Rural,5
97.02,Rural,5
101.99,Rural,6
450,Rural,6
104.56,Rural,6
95.27,Rural,6
135.64,Rural,6
163.68,Rural,6
105.18,Rural,6
166.68,Rural,6
136.95,Rural,6
122.66,Rural,6
258.55,Rural,6
126.76,Rural,6
130.36,Rural,6
329.85,Rural,6
121.01,Rural,6
164.4,Rural,6
169.6,Rural,6
100.81,Rural,6
101.55,Rural,6
133.04,Rural,6
58.91,Rural,6
91.37,Rural,6
203.35,Rural,6
109.4,Rural,6
96.18,Rural,6
133.49,Rural,6
157.49,Rural,6
120.11,Rural,6
93.16,Rural,6
51.28,Rural,6
105.1,Rural,6
163.21,Rural,6
120.08,Rural,6
152.45,Rural,6
188.41,Rural,6
109.25,Rural,6
119.74,Rural,6
175.07,Rural,6
277.98,Rural,6
75.72,Rural,6
169.06,Rural,6
123.17,Rural,6
129.99,Rural,6
98.01,Rural,6
267.07,Rural,6
440.81,Rural,6
166.45,Rural,6
254.31,Rural,6
191.47,Rural,6
110.24,Rural,6
159.99,Rural,6
247.18,Rural,6
79.69,Rural,6
98.81,Rural,6
240.93,Rural,6
71.65,Rural,6
117.08,Rural,6
192.97,Rural,6
128.94,Rural,6
156.16,Rural,6
165.98,Rural,6
125.24,Rural,6
130.69,Rural,6
176.03,Rural,6
148.49,Rural,6
103.51,Rural,6
205.79,Rural,6
133.85,Rural,6
94.54,Rural,6
201.67,Rural,6
187.73,Rural,6
282.94,Rural,6
323.7,Rural,6
166.53,Rural,6
184.91,Rural,6
34.48,Rural,6
133.36,Rural,6
108.27,Rural,6
206.24,Rural,6
91.69,Rural,6
178.02,Rural,6
93.41,Rural,6
501.65,Rural,6
157.44,Rural,6
175.34,Rural,6
111.01,Rural,6
196.3,Rural,6
108.98,Rural,6
144.69,Rural,6
213.27,Rural,6
152.62,Rural,6
82.54,Rural,6
135.28,Rural,6
289.24,Rural,6
140.73,Rural,6
132.93,Rural,6
178.38,Rural,6
165.21,Rural,6
289.17,Rural,6
161.57,Rural,6
171.26,Rural,6
165.94,Rural,6
84.21,Rural,6
160.59,Rural,6
130.77,Rural,6
101.95,Rural,6
136.09,Rural,6
215.82,Rural,6
189.47,Rural,6
168,Rural,6
143.57,Rural,6
85.63,Rural,6
424.4,Rural,6
136.95,Rural,6
108.71,Rural,6
73.13,Rural,6
240.18,Rural,6
175.31,Rural,6
167.74,Rural,6
122.12,Rural,6
110.67,Rural,6
137.78,Rural,6
299.83,Rural,6
231.29,Rural,6
151.31,Rural,6
117.54,Rural,6
115.46,Rural,6
63.36,Rural,6
186.47,Rural,6
297.66,Rural,6
75.46,Rural,6
74.25,Rural,6
100.8,Rural,6
235.2,Rural,6
243.18,Rural,6
243.08,Rural,6
205.96,Rural,6
202.53,Rural,6
182.83,Rural,6
230.28,Rural,6
108.12,Rural,6
186.35,Rural,6
139.85,Rural,6
192.95,Rural,6
118.85,Rural,6
128.74,Rural,6
227.58,Rural,6
133.21,Rural,6
114.12,Rural,6
82.5,Rural,6
122.54,Rural,6
122.97,Rural,6
127.79,Rural,6
140.58,Rural,6
140.48,Rural,6
167.39,Rural,6
146.5,Rural,6
119.16,Rural,6
61.08,Rural,6
111.91,Rural,6
293.03,Rural,6
134.92,Rural,6
147.08,Rural,6
98.97,Rural,6
175.33,Rural,6
210.08,Rural,6
191.91,Rural,6
120.9,Rural,6
143.37,Rural,6
217.71,Rural,6
126.21,Rural,6
122.08,Rural,6
106.45,Rural,6
92.16,Rural,6
72.12,Rural,6
121.79,Rural,6
91.21,Rural,6
105.22,Rural,6
163.62,Rural,6
170.39,Rural,6
144.33,Rural,6
100.96,Rural,6
128.39,Rural,6
105.33,Rural,6
243.87,Rural,6
96.6,Rural,6
105.38,Rural,6
456.72,Rural,6
110.08,Rural,6
182.05,Rural,6
131.02,Rural,6
113.43,Rural,6
103.9,Rural,6
119.56,Rural,6
318.21,Rural,6
306.1,Rural,6
146.45,Rural,6
118.63,Rural,6
112.6,Rural,6
175.37,Rural,6
77.52,Rural,6
114.19,Rural,6
201.15,Rural,6
178.29,Rural,6
151.75,Rural,6
162.85,Rural,6
69.99,Rural,6
151.43,Rural,6
140.86,Rural,6
100.32,Rural,6
119.75,Rural,6
160.46,Rural,6
227,Rural,6
240.5,Rural,6
83.18,Rural,6
163.5,Rural,6
375.05,Rural,6
197.12,Rural,6
117.72,Rural,6
130.64,Rural,6
125.54,Rural,6
119.14,Rural,6
122.67,Rural,6
257.14,Rural,6
139.26,Rural,6
139.8,Rural,6
248.58,Rural,6
200.85,Rural,6
62.08,Rural,6
182.45,Rural,6
110.57,Rural,6
66.65,Rural,6
97.71,Rural,6
214.93,Rural,6
202.99,Rural,6
184.97,Rural,6
138.51,Rural,6
155.27,Rural,6
158.51,Rural,6
115,Rural,6
124.07,Rural,6
108.93,Rural,6
156.13,Rural,6
141.6,Rural,6
102.95,Rural,6
87.14,Rural,6
205.56,Rural,6
76.91,Rural,6
86.57,Rural,6
117.07,Rural,6
119.9,Rural,6
119.54,Rural,6
105.47,Rural,6
175.15,Rural,6
141.13,Rural,6
118.69,Rural,6
192.06,Rural,6
174.92,Rural,6
215.23,Rural,6
149.68,Rural,6
157.84,Rural,6
159.29,Rural,6
106.86,Rural,6
265.9,Rural,6
116.13,Rural,6
115.38,Rural,6
79.29,Rural,6
168.83,Rural,6
131.63,Rural,6
104.26,Rural,6
146.18,Rural,6
136.16,Rural,6
158.89,Rural,6
112.73,Rural,6
442.97,Rural,6
189.16,Rural,6
106.8,Rural,6
142.38,Rural,6
137.58,Rural,6
189.11,Rural,6
199.02,Rural,6
282.39,Rural,6
338.96,Rural,6
140.06,Rural,6
79.9,Rural,6
373.49,Rural,6
184.04,Rural,6
146.25,Rural,6
225.56,Rural,6
177.44,Rural,6
145.07,Rural,6
114.18,Rural,6
209.33,Rural,6
159.96,Rural,6
114.65,Rural,6
151.75,Rural,6
66.35,Rural,6
174.87,Rural,6
137.04,Rural,6
199.95,Rural,6
179.98,Rural,6
129.14,Rural,6
182.2,Rural,6
178.61,Rural,6
497.48,Rural,6
125.29,Rural,6
97.59,Rural,6
126.6,Rural,6
232.86,Rural,6
219.07,Rural,6
144.33,Rural,6
95.78,Rural,6
143.25,Rural,6
168.74,Rural,6
256.66,Rural,6
125.14,Rural,6
214.95,Rural,6
99.67,Rural,6
113.69,Rural,6
380.78,Rural,6
172.49,Rural,6
256.31,Rural,6
95.56,Rural,6
50.74,Rural,6
139.13,Rural,6
176.65,Rural,6
108.36,Rural,6
122,Rural,6
131.73,Rural,6
82.92,Rural,6
89.9,Rural,6
118.25,Rural,6
214.52,Rural,6
112.25,Rural,6
200.74,Rural,6
124.43,Rural,6
79.52,Rural,6
204.2,Rural,6
135.98,Rural,6
288.69,Rural,6
97.32,Rural,6
100.42,Rural,6
132.02,Rural,6
121.11,Rural,6
103.53,Rural,6
121.9,Rural,6
100.25,Rural,6
159.11,Rural,6
91.52,Rural,6
105.46,Rural,6
62.94,Rural,6
86.28,Rural,6
67.5,Rural,6
136.87,Rural,6
207.99,Rural,6
129.53,Rural,6
307.77,Rural,6
192.91,Rural,6
116.07,Rural,6
100.25,Rural,6
133.06,Rural,6
126.77,Rural,6
145.73,Rural,6
178.81,Rural,6
286.25,Rural,6
119.66,Rural,6
197.38,Rural,6
101.79,Rural,6
149.01,Rural,6
50.6,Rural,6
94.99,Rural,6
136.92,Rural,6
164.7,Rural,6
171.45,Rural,6
146.23,Rural,6
132.3,Rural,6
98.36,Rural,6
205.86,Rural,6
24.42,Rural,6
131.12,Rural,6
186.39,Rural,6
112.91,Rural,6
169.69,Rural,6
178.55,Rural,6
108.51,Rural,6
158.92,Rural,6
49.36,Rural,6
227.88,Rural,6
214.13,Rural,6
100.86,Rural,6
128.61,Rural,6
108.74,Rural,6
142.68,Rural,6
144.02,Rural,6
209.56,Rural,6
173.27,Rural,6
244.67,Rural,6
142.83,Rural,6
113.17,Rural,6
150.25,Rural,6
102.43,Rural,6
97.02,Rural,6
103.76,Rural,6
252.29,Rural,6
126.61,Rural,6
150.48,Rural,6
143.86,Rural,6
123.38,Rural,6
85.4,Rural,6
237.7,Rural,6
196.1,Rural,6
83.11,Rural,6
102.36,Rural,6
170.38,Rural,6
180.54,Rural,6
202.26,Rural,6
81.74,Rural,6
116.06,Rural,6
104.74,Rural,6
372.94,Rural,6
167.22,Rural,6
285.47,Rural,6
179.47,Rural,6
220.2,Rural,6
173.58,Rural,6
95.67,Rural,6
162.79,Rural,6
281.17,Rural,6
105.83,Rural,6
135.62,Rural,6
189.59,Rural,6
388.2,Rural,6
115.51,Rural,6
146.33,Rural,6
142.75,Rural,6
252.02,Rural,6
160.54,Rural,6
381.69,Rural,6
212.22,Rural,6
118.27,Rural,6
70.34,Rural,6
120.6,Rural,6
153.46,Rural,6
146.06,Rural,6
281.5,Rural,6
118.83,Rural,6
162.82,Rural,6
216.05,Rural,6
281.68,Rural,6
152.19,Rural,6
226.66,Rural,6
296.1,Rural,6
353.27,Rural,6
100.49,Rural,6
52.09,Rural,6
193.54,Rural,6
133.15,Rural,6
126.84,Rural,6
130.58,Rural,6
167.28,Rural,6
215.16,Rural,6
234.99,Rural,6
176.61,Rural,6
226.46,Rural,6
193.46,Rural,6
183.47,Rural,6
176.59,Rural,6
128.3,Rural,6
102.19,Rural,6
151.89,Rural,6
155,Rural,6
267.46,Rural,6
111.62,Rural,6
151.95,Rural,6
225.72,Rural,6
98.41,Rural,6
436.63,Rural,6
117.2,Rural,6
105.44,Rural,6
113.01,Rural,6
176.19,Rural,6
119.56,Rural,6
130.52,Rural,6
160.15,Rural,6
88.87,Rural,6
135.58,Rural,6
102.29,Rural,6
123.25,Rural,6
127.04,Rural,6
216.53,Rural,6
104.73,Rural,6
111.66,Rural,6
167.84,Rural,6
95.55,Rural,6
188.73,Rural,6
118.76,Rural,6
126.84,Rural,6
240.41,Rural,6
181.14,Rural,6
116.72,Rural,6
168.11,Rural,6
185.1,Rural,6
184.52,Rural,6
105.45,Rural,6
171.78,Rural,6
298.09,Rural,6
143.29,Rural,6
110.44,Rural,6
182.51,Rural,6
170.16,Rural,6
120.83,Rural,6
183.37,Rural,6
180.24,Rural,6
206.19,Rural,6
145.71,Rural,6
392.76,Rural,6
146.44,Rural,6
107.53,Rural,6
57.22,Rural,6
248.14,Rural,6
148.15,Rural,6
117,Rural,6
359.01,Rural,6
84.55,Rural,6
150.85,Rural,6
176.3,Rural,6
150.41,Rural,6
155.66,Rural,6
83.1,Rural,6
156.21,Rural,6
99.73,Rural,6
106.29,Rural,6
237.48,Rural,6
143.91,Rural,6
177.13,Rural,6
175.59,Rural,6
267.08,Rural,6
155.39,Rural,6
108.77,Rural,6
64.91,Rural,6
130.15,Rural,6
98.6,Rural,6
180.88,Rural,6
93.29,Rural,6
97.83,Rural,6
107.59,Rural,6
98.27,Rural,6
143.74,Rural,6
117.34,Rural,6
166.05,Rural,6
98.43,Rural,6
67.79,Rural,6
117.32,Rural,6
190.21,Rural,6
98.68,Rural,6
166.73,Rural,6
56.12,Rural,6
129.01,Rural,6
158.18,Rural,6
261.3,Rural,6
79.62,Rural,6
137.18,Rural,6
176.23,Rural,6
141.37,Rural,6
191.07,Rural,6
85.98,Rural,6
172.83,Rural,6
143.22,Rural,6
378.81,Rural,6
130.66,Rural,6
143.26,Rural,6
104.73,Rural,6
88.75,Rural,6
95.81,Rural,6
122.51,Rural,6
315.23,Rural,6
129.3,Rural,6
294.57,Rural,6
155.24,Rural,6
88.4,Rural,6
117.12,Rural,6
170.57,Rural,6
147.88,Rural,6
84.35,Rural,6
97.94,Rural,6
96.22,Rural,6
119.83,Rural,6
231.13,Rural,6
89.37,Rural,6
190.13,Rural,6
147.18,Rural,6
240.03,Rural,6
151.54,Rural,6
118.59,Rural,6
104.19,Rural,6
132.88,Rural,6
225.1,Rural,6
146.64,Rural,6
206.53,Rural,6
437.42,Rural,6
156.93,Rural,6
105.69,Rural,6
200.2,Rural,6
231.59,Rural,6
238.47,Rural,6
130.19,Rural,6
105.22,Rural,6
283.01,Rural,6
511.28,Rural,6
156.48,Rural,6
242.27,Rural,6
101.26,Rural,6
87.89,Rural,6
186.53,Rural,6
237.74,Rural,6
116.28,Rural,6
213.37,Rural,6
93.45,Rural,6
61.37,Rural,6
139.01,Rural,6
143.06,Rural,6
154.32,Rural,6
105.35,Rural,6
183.94,Rural,6
86.33,Rural,6
163.26,Rural,6
200.25,Rural,6
150.87,Rural,6
138.51,Rural,6
171.94,Rural,6
208.53,Rural,6
153.19,Rural,6
100.71,Rural,6
132.97,Rural,6
154.59,Rural,6
266.6,Rural,6
122.56,Rural,6
186.87,Rural,6
90.46,Rural,6
103.89,Rural,6
88.87,Rural,6
134.06,Rural,6
241.69,Rural,6
77.53,Rural,6
213.82,Rural,6
76.23,Rural,6
102.73,Rural,6
210.38,Rural,6
230.89,Rural,6
56.6,Rural,6
181.82,Rural,6
131.77,Rural,6
75.54,Rural,6
225.19,Rural,6
110.1,Rural,6
153.11,Rural,6
56.69,Rural,6
211.15,Rural,6
88.84,Rural,6
82.6,Rural,6
70.88,Rural,6
146.15,Rural,6
135.63,Rural,6
172.17,Rural,6
196.72,Rural,6
191.88,Rural,6
202.11,Rural,6
63.26,Rural,6
440.67,Rural,6
163.78,Rural,6
167.07,Rural,6
173.43,Rural,6
134.45,Rural,6
154.18,Rural,6
63.4,Rural,6
173.16,Rural,6
122.89,Rural,6
98.2,Rural,6
125.4,Rural,6
115.2,Rural,6
127.53,Rural,6
187.48,Rural,6
86.33,Rural,6
133.74,Rural,6
255.25,Rural,6
289.77,Rural,6
116.36,Rural,6
156.52,Rural,6
140.03,Rural,6
145.55,Rural,6
238.54,Rural,6
137.47,Rural,6
204.84,Rural,6
64.55,Rural,6
231.61,Rural,6
221.47,Rural,6
167.4,Rural,6
171.18,Rural,6
103.79,Rural,6
112.92,Rural,6
167.98,Rural,6
90.93,Rural,6
177.03,Rural,6
113.57,Rural,6
268.49,Rural,6
79.34,Rural,6
285.78,Rural,6
87.17,Rural,6
131.22,Rural,6
114.72,Rural,6
87.66,Rural,6
72.19,Rural,6
184.73,Rural,6
214.5,Rural,6
136.1,Rural,6
98.83,Rural,6
139.6,Rural,6
180.08,Rural,6
146.3,Rural,6
93.92,Rural,6
408.32,Rural,6
178.18,Rural,6
75.6,Rural,6
114.46,Rural,6
163.08,Rural,6
85.21,Rural,6
332.36,Rural,6
94.8,Rural,6
228.04,Rural,6
